bank,id,date,message,pos_reaction,neg_reaction,shares,comments,Main_Business_Seg,Deposits,Foreign_Exchange,Acquisition,Loan,Mortgages,Credit_Cards,Investments,Insurance,Payment_and_Transfer,Branch,MPF,WM,Main_Topics,Education,Rebate,Beauty,Lucky_Draw,Travel,Bill_Payment,Food_and_drinks,Rewards,Salary,Shopping_and_Entertainment,Transport,Health_and_Wellness,Event_and_Festival,Celebrity_and_Influencers,Award,Community,Green,Consumption_Voucher,Metaverse_and_NFT,Promotion,Reminder,News,Remarks,hour,hour_time,Popularity
LIVI,26333,44812,"【📱追Phone真的...著數！新客戶賺高達$1000！】 各位追Phone少年少女，livi PayLater完全明白你哋嘅興奮同期待，所以決定出手相助！  livi PayLater 推出「限時迎新優惠」，3步唔止新Phone到手，仲可以賺高達$1,000現金獎賞，仲歎埋各大指定合作商戶嘅著數優惠！  1️⃣ 用邀請碼「LIVI#PHONE」成功開立liviSave戶口，先賺HK$200迎新 2️⃣ 成功申請埋livi PayLater Mastercard®，再賺HK$100迎新 3️⃣ 用livi PayLater Mastercard 喺指定合作商戶消費，單筆買滿HK$2,000或以上，賺多HK$700！  指定合作商戶包括： Fortress 豐澤 網上商店 ElecBoy 電器幫 網上商店 Ahaa Shop HK 門市及官方網上商店 HOME+官方網上商店 J SELECT 門市及官方網上商店 Samsung 網上商店 友和 YOHO 官方網站  優惠名額有限，先到先得！ 有livi PayLater，唔止追Phone，買其他電器都同樣輕鬆！ 指定合作商戶有8%現金回贈及更多優惠： 👉🏻https://bit.ly/3x5J1mi  #livi #livibank #liviPayLater #liviSave #虛擬銀行 #VirtualBank #體驗所想 --- 受條款及細則約束，詳情瀏覽livi網站。 借定唔借？還得到先好借！詳情請於 livi 網站或手機應用程式參閱 livi PayLater 產品資料概要、有關條款及細則及相關備註。",37,0,4,6,Acquisition,0,0,1,0,0,0,0,0,0,0,0,0,Rewards,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,現金獎賞,18,18.95,0.030625
LIVI,26361,44737,"【livi bank 2周年抽NFT，獨一，容易！】 呢隻2周年生日特別版livi Mochi咁靚咁得意，唔知係咩派別呢？答案係「參加抽獎就派」！ 1,888隻非交易NFT，已經喺「玩唔完宇宙」等緊你，參加抽獎就隨時派畀你！  簡單3步，就係贏走livi NFT嘅道路！ 1️⃣ 下載livi app並開戶 2️⃣ 到livi app「隨你賞」頁面按「liviVerse 參加抽獎贏走限量NFT」 3️⃣ 按「分享及參加抽獎」，立即分享該頁給朋友，即可參加抽獎   用埋邀請碼「#livi500」開戶，消費滿HK$250，仲有迎新現金獎賞HK$500送畀你！​ 抽獎活動去到6月28日截止，快啲把握時間參加抽獎，一齊喺「玩唔完宇宙」狂歡一番！ 7月6日就會公布抽獎結果，敬請留意！ #livi #livibank #livipaylater #虛擬銀行 #VirtualBank #體驗所想 #NFT #liviVerse #liviMochi #突破傳統 #梗要有一兔 受條款及細則約束，詳情瀏覽livi網站： https://bit.ly/3xPRmdj",45,0,1,1,Acquisition,0,0,1,0,0,0,0,0,0,0,0,0,Metaverse_and_NFT,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NFT 抽獎,18,18.5,0.030625
LIVI,26339,44802,"【一閃即逝⚡️livi 靈活貸限時優惠⏰】首月利息100%現金回贈*，幫你慳一個月息‼️ 低息貸款嘅機會，一閃即逝！livi 靈活貸推出全新快閃優惠，幫你慳一個月息🔥  即日起至9月11日，以邀請碼「flexi#int」成功申請並提取首筆 livi 靈活貸達HK$50,000元或以上，即送你首月利息100%現金回贈，回贈最高可達HK$1,200*！  livi 靈活貸，低息又靈活！ ✅加借免審批，可隨時於貸款額循環提取貸款@！ ✅手頭鬆動返，可隨時提早還款，無罰款無手續費，慳息慳到盡！ ✅快至2分鐘即批即用^^！ ✅無需申請文件# ✅全程一app辦妥，安在家中，24x7現金隨時到手！  livi 靈活貸，幫你想做，隨時GO！名額有限，額滿即止！ 快啲申請！  #livi #livibank #livi靈活貸 #虛擬銀行 #體驗所想 #實現理想 #隨時GO #點借由你話事 ============== *以邀請碼「 flexi#int」成功申請並提取首筆 livi 靈活貸達HK$50,000元或以上可享首月利息100%現金回贈，高達HK$1,200元。此現金回贈僅供參考之用，回贈金額可按個別申請而定，及不一定為適用於你所申請的貸款金額及還款期數。名額有限，額滿即止。 # 需已償還至少三個月的有關首筆分期貸款或提前結清該貸款，方可用於循環再借任何已償還或提前結清的本金金額。 ^^實際批核時間或會因個別申請的實際情況有所不同而有可能出現差異。 @因個別申請的實際情況，本行或會要求你提供額外文件以作批核。 借定唔借？還得到先好借！受條款及細則約束，詳情請於 livi 網站或手機應用程式參閱livi 靈活貸產品資料概要、有關條款及細則及相關備註：https://app.link.livibank.com/e/h96X31VrKsb",42,1,0,4,Loan,0,0,0,1,0,0,0,0,0,0,0,0,Rebate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,靈活貸 現金回贈 低息 即批即用,16,16.66666667,0.022375
LIVI,26320,44834,"【#livi最識玩 即將可以飛日本，要玩夠本！賺夠本！】 日本之旅第一樣要plan咩？係plan吓點邊玩邊賺啊！✨ 而家用livi PayLater喺6️⃣大旅遊平台book機票酒店，可以賺高達13%現金回贈！新用戶仲額外賺高達HK$1,000添！✌🏻  🤑 開戶迎新賞 1️⃣ 用邀請碼「LIVI#1000」開戶及成功申請livi PayLater Mastercard®，先賞你HK$100現金獎賞！ 2️⃣ 用livi PayLater Mastercard消費，單筆消費滿HK$500，再賺走HK$900*！  😎 livi PayLater x 6大旅遊平台 至抵優惠 即日起至10月31日，去 KKday、專業旅運 Travel Expert、 agoda、 Hotels.com、Expedia及 Klook 預訂機票、酒店住宿或吃喝玩樂行程，賺高達13%現金回贈，而各大平台都會有唔同優惠！  ✨livi PayLater點玩點分，由你話事 用livi PayLater book機票酒店，任何消費都可以即時分期！ ✅ 一簽自動分期，靈活自選期數3-36個月！ ✅ 推廣期內首3個月免息 ✅ 指定商戶賺高達8%現金回贈；全球網購賺5%現金回贈  所以話，識玩，點會淨係掛住玩？ 立即download livi bank app，開戶賺獎賞👉🏻https://bit.ly/3Sm9gxo  #livi #livibank #liviPayLater #虛擬銀行 #VirtualBank #體驗所想 #livi最識玩 --- 受條款及細則約束，詳情瀏覽livi網站。 *獎賞將於合資格客戶完成首筆分期還款之後的30個曆日內存入其liviSave帳戶。 借定唔借？還得到先好借！詳情請於 livi 網站或手機應用程式參閱 livi PayLater 產品資料概要、有關條款及細則及相關備註。",37,0,0,5,Acquisition,0,0,1,0,0,0,0,0,1,0,0,0,Travel,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,旅遊 現金回贈 邀請碼 開戶,20,20,0.01
LIVI,26322,44827,"【✈️0+3嘅時候，一定要玩住賺到夠！】 唔使隔離就有得飛！🥳最識飛，一定係賺住飛！ 只要用livi PayLater ，喺6️⃣大旅遊平台book機票酒店，賺高達13%現金回贈！ 新客戶開戶仲賞多$1, 000現金！  🤑開戶迎新獎賞   1️⃣用邀請碼「LIVI#1000」開戶及成功申請livi PayLater Mastercard®️，先賞你HK$100現金獎賞！  2️⃣用livi PayLater Mastercard消費，單筆消費滿HK$500，再賺走HK$900*！  😎livi PayLater x 6大旅遊平台 至抵優惠 即日起至10月31日，去 KKday、Texpert 專業旅運、agoda、Hotels .com、Expedia及 Klook 預訂機票、酒店住宿或吃喝玩樂行程，賺高達13%現金回贈，而各大平台都會有唔同優惠！   ✨livi PayLater點玩點分，由你話事  用livi PayLater book機票酒店，任何消費都可以即時分期！ ✅ 一簽自動分期，靈活自選期數3-36個月！  ✅  推廣期內首3個月免息  ✅  指定商戶賺高達8%現金回贈；全球網購賺5%現金回贈  了解更多指定商戶獨家優惠：https://bit.ly/3C3pXrP  立即download livi bank app，飛到盡，再賺到盡！👉🏻 https://bit.ly/3UAQkfK  #livi #livibank #liviPayLater #虛擬銀行 #VirtualBank #體驗所想 #livi最識玩 #6大旅遊平台 --- 受條款及細則約束，詳情瀏覽livi網站。 *獎賞將於合資格客戶完成首筆分期還款之後的30個曆日內存入其liviSave帳戶。 ^8% / 額外5%現金回贈於指定商戶以 livi PayLater Mastercard 進行合資格消費的現金回贈將於下一個曆月或之前存入。 借定唔借？還得到先好借！詳情請於 livi 網站或手機應用程式參閱 livi PayLater 產品資料概要、有關條款及細則及相關備註。",36,0,2,4,Acquisition,0,0,1,0,0,0,0,0,1,0,0,0,Travel,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,旅遊 現金回贈 邀請碼 開戶 獎賞 自動分期 免息,17,17.98333333,0.01
LIVI,26335,44805,"【開戶加消費賺$1,000，「千」祈咪錯過！】 新客戶專享🔥成功申請livi PayLater Mastercard®，加消費$500就有賞，隨時賺返雙倍落袋！  👍🏻用livi PayLater 任何消費，可以即時分期！仲可以靈活自選期數3-36個月，點買點分，由你話事！推廣期內首3個仲要免息！  喺9月1日至9月30日期間，用邀請碼「LIVI#1000」開戶，賺走HK$1,000💰 ！ 1️⃣成功申請livi PayLater Mastercard，即賞你HK$100現金獎賞！ 2️⃣用livi PayLater Mastercard消費，單筆消費滿HK$500，再賺走HK$900*！  名額有限，先到先得！快啲申請賺咗先，輕輕鬆鬆膁一千！ 下載 livi bank app👉🏻 https://bit.ly/3eaNFsA  開戶邀請碼：LIVI#1000  #livi #livibank #liviPayLater #虛擬銀行 #VirtualBank #體驗所想  -- *獎賞將于合資格客戶完成首筆分期還款之後的30個曆日內存入其liviSave帳戶。 上述優惠受相關條款及細則約束，詳情請見livi網站。 借定唔借？還得到先好借！詳情請於 livi 網站或手機應用程式參閱 livi PayLater 產品資料概要、有關條款及細則及相關備註。",30,0,2,10,Acquisition,0,0,1,0,0,0,0,0,1,0,0,0,Rewards,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,開戶 分期 免息 邀請碼 現金獎賞,23,23.31666667,0.01
WELAB,26915,44733,【貸款智囊團】有獎遊戲🎁   明明每個月都有乖乖地儲錢，又唔係買咗好多嘢，但點解戶口結餘長期都咁低😣？WeLab Bank 清楚你嘅理財難題，特意設計咗各種啱你心水嘅貸款計劃！   下面呢幅圖隱藏咗WeLab Bank貸款計劃嘅各種特色，唔知你又搵到邊幾個呢？留言答啱遊戲問題，獨門理財秘訣最有心思嘅參加者，有機會獲得HKD 100 超級市場禮券🥰！   遊戲問題： 1. 寫出圖中隱藏嘅5個貸款計劃特色 2. 分享一個獨門嘅理財秘訣   遊戲獎品： HKD100 百佳超級市場禮券（50名）  遊戲玩法：  1.「Like／讚好」此Post及本專頁 WeLab Bank 。 2. 「Share／分享」此Post並設定為「Public／公開」。 3. 喺呢個Post留言回答兩條遊戲問題。 4. 喺留言Tag最少3位朋友   WeLab Bank會選出答案最有心思嘅50位得獎者，每位將獲贈HKD 100 百佳超級市場禮券一份，每位得獎者只可獲獎一次。   詳情： 活動截止日期： 2022年6月30 日 23時59分（香港時間） 得獎名單公佈日期：2022年7月5日於此帖文留言公佈，得獎者需於2022年7月12日或之前以Facebook Inbox直接信息聯絡WeLab Bank，我們會安排專人聯絡領獎方法 條款及細則：https://welab.app.link/e/3LxnaaGk2qb    提示：借定唔借？還得到先好借！   #WeLabBank #VirtualBank #生活Play文學 #知你所需 #有獎遊戲 #答問題贏禮券 #你嘅貸款智囊,841,10,449,390,Loan,0,0,0,1,0,0,0,0,0,0,0,0,Lucky_Draw,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,貸款 有獎遊戲 超級市場禮券 讚好 分享 留言 Tag,18,18,1
WELAB,26904,44761,【有獎問答遊戲：GoWealth x Dear Jane x Rabeea 有新搞作？！】    咦？WeLab Bank搵埋Dear Jane同Rabeea圍係一齊準備緊啲乜嘢呢？留言估吓我哋有乜新搞作，根據以下指示玩遊戲，答啱遊戲問題兼答案最有心思嘅 50 位參加者，有機會獲得 HKD 100 Deliveroo禮券🥰！    遊戲玩法：  1. 於活動截止日期前喺呢個Post留言估吓Dear Jane同Rabeea準備緊啲乜 ?        (A)為WeLab Bank最新推出嘅智動理財顧問GoWealth拍攝廣告        (B) 為WeLab Bank最新推出嘅智動理財顧問GoWealth準備Live Seminar       (C) 為WeLab Bank最新推出嘅智動理財顧問GoWealth 創作主題曲  2. 喺同一留言分享一個你嘅個人理財目標  3.「Like／讚好」呢個Post及本WeLab Bank專頁。   4. 「Share／分享」呢個Post並設定為「Public／公開」。     WeLab Bank 會選出答案最有心思嘅 50 位得獎者，每位將獲贈 HKD 100 Deliveroo 禮券一份，每位參加者只可獲獎一次。    活動截止日期： 2022 年 7 月 24 日 23 時 59 分（香港時間）     得獎名單公佈方式：2022 年 7 月 29 日於呢個帖文留言公佈，得獎者需於 2022 年 8 月 7 日或之前以 Facebook Inbox 直接信息聯絡 WeLab Bank，我哋會安排專人聯絡領獎方法。    本有獎問答遊戲受條款及細則所約束：https://bit.ly/3Pnfpbk     注意：投資涉及風險。    #WeLabBank #VirtualBank #Deliveroo #GoWealth #DearJane #Rabeea #Fintech #知你所需 #智動理財顧問 #有獎遊戲 #答問題贏禮券 #SetTrackGoal #智動導航,284,0,250,185,Investments,0,0,0,0,0,0,1,0,0,0,0,0,Lucky_Draw,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,有獎問答遊戲 留言 Deliveroo禮券 讚好 分享,18,18.23333333,0.430090799
WELAB,26929,44686,"【各位Tesla狂迷有福喇🎉】   Tesla，係一種科技、係一種態度、更加係一種品味😌。唔少Tesla愛好者都對呢個品牌情有獨鍾，甚至追捧佢哋嘅周邊商品；如果WeLab Bank細細聲話你知Tesla有專屬優惠，你會唔會好興奮先？    只要喺2022年8月31日或之前，以「TESLA1」或其他「TE」字頭嘅優惠碼開立WeLab Bank戶口，即可於由開戶起計至隨後嘅5個月內憑WeLab Debit Card喺Tesla網上商店享有10%現金購物回贈*，買衫、買帽、買汽車用品通通都有優惠！  想出車？仲可以同時申請WeLab Bank Tesla 3-in-1 Combo貸款，買Tesla新車更可享高達HKD 3,000現金回贈^。各位Fans仲等？即刻click入👉🏼：https://bit.ly/38WJgXL 開戶先啦！  提示：借定唔借？還得到先好借！受條款及細則約束。   #WeLabBank #Virtualbank #貸款 #Tesla3In1Combo #生活play文學 #Tesla忠粉注意 #Tesla網上商店 #購物回贈   *於優惠期內，WeLab Bank客戶凡成功以優惠碼「TESLA1」或其他「TE」字頭的優惠碼開戶後，在成功開戶日至隨後的第5個曆月內，憑 WeLab Debit Card 進行合資格交易：包括Tesla日常充電、於Tesla網店購物或訂閱Tesla尊享網絡服務，可享10%現金回贈，每月回贈上限為HKD 100。本現金回贈優惠不可與其他優惠同時使用。受條款及細則約束，優惠名額有限，先到先得，詳情請參閱https://welab.app.link/e/tesla_tnc_TC。   ^ 高達HKD 3,000為你可從本優惠中獲得的現金回贈總額。 受條款及細則約束，優惠名額有限，先到先得，詳情請參閱https://welab.app.link/e/tesla_tnc_TC。",494,10,5,5,Acquisition,0,0,1,1,0,0,0,0,0,0,0,0,Rebate,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Tesla 優惠 優惠碼 開戶 現金購物回贈 貸款,18,18.01666667,0.295254237
WELAB,26887,44803,"【GoWealth智動理財顧問「起步資金優惠」最後2 日！】   你都想用GoWealth引擎投資幫自己錄得100%正回報^💰？咁就要把握最後機會，於2022年8月31日或之前以優惠碼「INVEST」啟動 GoWealth投資戶口並投資 HKD 500，即可享 HKD 500 起步資金*；而現有客戶亦有 HKD 300 起步資金回贈**🎁！  想掌握先機，就要學識把握每個機會，即刻去👉🏼：https://bit.ly/3Q4ENCo 了解GoWealth強大秘密嘅同時，更有機會拎走高達HKD 22,500現金獎賞！  #WeLabBank #VirtualBank #GoWealth #智動理財顧問 #Fintech #知你所需 #settrackgoal #智動導航 #全部投資組合均錄得正回報 #最後召集 #把握每個投資機會  注意: 投資涉及風險，過往業績並不代表將來表現。本貼文不構成任何投資產品或服務的之要約、要約招攬或建議。  ^GoWealth智能理財顧問服務所提供的投資組合建議的表現資訊乃根據由2022年6月30日至2022年8月8日期間以美元計算的相關成份基金的資產淨值對資產淨值(NAV-to-NAV) 計算。  *由即日起至2022年8月31日，新 WeLab Bank 客戶以「INVEST」優惠碼成功於WeLab Bank 開戶及開設投資戶口，並成功就投資組合建議進行一次性投資，可享WeLab Bank GoWealth 起步資金迎新獎賞。你於首個交易日中的最高一次性投資金額可享100%現金回贈作為起步資金，上限為HKD500。起步資金最快可於首個交易日當天入帳，並不遲於首個交易日起計兩天入帳。詳情請參閱 https://bit.ly/3z7YwdD。  **由即日起至2022年8月31日，WeLab Bank現有客戶開設投資戶口，並成功就投資組合建議進行一次性投資，可享WeLab Bank GoWealth現有客戶起步資金優惠。你於首個交易日中的最高一次性投資金額可享100%現金回贈作為起步資金，上限為HKD300。起步資金最快可於首個交易日當天入帳，並不遲於首個交易日起計兩天入帳。受條款及細則約束，詳情請參閱  https://bit.ly/3PUVaBz。  (1) 由即日起至2022年9月30日，成功認購基金（不包括認購費為0%的貨幣市場基金）可享WeLab Bank GoWealth現金回贈投資獎賞。投資回贈金額將取決於你於推廣期內的累積投資金額，上限為HKD22,500。如你於投資回贈入賬前贖回基金，相關贖回金額將由累積投資金額中扣除，而你將不會就扣除金額獲得任何投資回贈。受條款及細則約束，詳情請參閱 https://bit.ly/3J9Kahp。",177,3,0,2,Investments,0,0,0,0,0,0,1,0,0,0,0,0,Rebate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,理財顧問 優惠 優惠碼 投資 回贈,19,19.75,0.10468523
